feature_id,Adipocyte,Cardiomyocyte,Cycling cells,Endothelial,Fibroblast,Lymphoid,Mast,Myeloid,Neuronal,Pericyte,vSMCs
ENSG00000163702,0.31511503,0.19690497,0.039497636,0.019993454,0.03419394,0.016310133,0.05299529,0.02608154,0.05198978,0.03885241,0.026553746
ENSG00000163703,0.33574998,0.09260604,0.00052856165,0.027585158,0.02551839,0.016272273,0.054513086,0.024823474,0.042481367,0.012355961,0.046298787
ENSG00000125037,0.97585964,0.47633642,0.21858354,0.09165858,0.18487403,0.0722426,0.24339592,0.11048194,0.13922489,0.118105635,0.15700237
ENSG00000144554,0.0005413514,0.011693182,0.7065585,0.005806591,0.009494865,0.033047806,0.09561042,0.02420078,0.012100622,0.0059808753,0.00054430123
ENSG00000254999,0.0005393968,0.08088826,0.107587956,0.059542485,0.055985853,0.07927263,0.08750779,0.053030882,0.048156135,0.056762516,0.05418665
ENSG00000134086,0.33381316,0.17066976,0.19569506,0.028145628,0.062660284,0.027641932,0.05473616,0.10381422,0.049658988,0.022622984,0.04460492
ENSG00000134070,0.34550455,0.1504663,0.106412135,0.023205463,0.047609143,0.06552216,0.2926228,0.05725989,0.045261692,0.0031197793,0.036479965
ENSG00000157014,0.0005214358,0.09394412,0.27268133,0.033848763,0.04527684,0.07095064,0.055270165,0.060213473,0.03684983,0.01714948,0.036369745
ENSG00000157020,0.5035835,0.42755315,0.16799861,0.1036454,0.23315036,0.1479175,0.1548148,0.12925641,0.14952174,0.09222259,0.11134116
ENSG00000157103,0.0005328874,0.0052955924,0.0582962,0.0036046284,0.05022997,0.023135897,0.0005416548,0.0018276939,0.01827262,0.16025998,0.24814501
ENSG00000196639,0.00055361114,0.045805726,0.4325138,0.098514,0.09117166,0.015963877,0.19103439,0.8352051,0.06666064,0.004363253,0.07967582
ENSG00000285906,0.0005261106,0.0022252882,0.062186193,0.029210398,0.016036447,0.0116813015,0.061613586,0.15032347,0.012070826,0.0023162605,0.000547413
ENSG00000197548,1.4352423,1.2512,3.7822864,0.5592713,0.7670329,0.48511583,0.8566016,3.2486691,0.62226707,0.36195722,0.44867
ENSG00000144560,0.4922234,1.2950914,0.6836834,0.82483274,0.47746885,0.38371235,0.40463936,0.39766002,0.4160897,0.23279865,0.5006437
ENSG00000144559,0.67874473,0.39130133,0.2565464,0.10633463,0.17524919,0.14805566,0.15011612,0.12809762,0.15209909,0.10358222,0.103929654
ENSG00000157152,0.36390245,0.0014711929,0.0005376999,0.03220548,0.010750436,0.00053444534,0.00052502856,0.002667282,0.058112077,0.0021552911,0.0005296096
ENSG00000132170,5.634541,0.6618392,0.12857266,0.49052358,0.14432235,0.060917992,0.05081202,0.23918913,0.22127062,0.24772891,0.30560717
ENSG00000154743,0.00052637595,0.4841536,0.27905154,0.09221433,0.16924888,0.047335092,0.053353734,0.06627098,0.11931153,0.09179076,0.07424506
ENSG00000225526,0.0005283902,0.13641652,0.10413431,0.0123736765,0.033594884,0.016764354,0.00053620036,0.0073048724,0.029407429,0.018112384,0.025670167
ENSG00000075975,0.3146106,0.42972273,0.058310997,0.041452862,0.049397163,0.05583363,0.12196499,0.05908343,0.07689968,0.046658505,0.034593534
ENSG00000132155,0.9753739,2.6126916,0.7909883,0.39187723,0.46220687,0.3335617,0.41907483,0.45023182,0.3082913,0.32568792,0.4136939
ENSG00000088726,0.000539465,0.022984933,0.00053874386,0.001113104,0.0005839812,0.0005264361,0.49741355,0.0021451698,0.013228098,0.0023112423,0.019135324
ENSG00000144712,0.30567044,0.85000885,0.036447935,0.035073355,0.04200958,0.03609687,0.05460248,0.016732858,0.03707575,0.06663681,0.10409598
ENSG00000144713,0.49188474,0.1982047,0.2707591,0.25131053,0.17814589,0.2504861,0.17936084,0.15084775,0.17935008,0.18255034,0.27724752
ENSG00000144711,1.0030497,0.4201416,0.6708733,0.45096403,0.5616845,0.35631058,0.21090078,0.6911868,0.11265528,0.17309453,0.13608202
ENSG00000132182,0.0005318183,0.11003072,0.418037,0.0029694894,0.0025040472,0.4041928,0.35313627,0.037937317,0.01852193,0.0042773425,0.00053963787
ENSG00000163517,0.0005209619,0.11209672,0.039965358,0.009320968,0.007714663,0.0005316635,0.059355896,0.01011138,0.046627093,0.018620575,0.017546443
ENSG00000163520,0.0005281935,0.058097277,0.07365422,0.11190216,0.42776483,0.09223681,0.0005413823,0.11191024,0.14804198,0.082309045,0.24419516
ENSG00000287059,0.00054709794,0.0004961457,0.08787981,0.05602269,0.0003988386,0.0005207258,0.000552716,0.0022797533,0.0005258012,0.0025546658,0.00053345144
ENSG00000170876,0.0005366476,0.18695718,0.20069936,0.061999537,0.10882609,0.10672711,0.087100744,0.08952536,0.085116014,0.05139336,0.116373
ENSG00000154767,0.00055515056,0.17765,0.24317707,0.0974358,0.13773252,0.12042597,0.12057258,0.11908479,0.08615534,0.09814557,0.12761092
ENSG00000170860,0.0005346702,0.059432283,0.10665526,0.027632015,0.024249595,0.035374038,0.09425579,0.013540705,0.02421307,0.033436846,0.025279125
ENSG00000131389,0.5467513,0.37938374,0.3074883,0.16911314,0.038562093,0.11617982,0.19134007,0.23876493,0.01753445,0.003464899,0.016344864
ENSG00000144596,0.0005354061,1.3584106,0.0814842,0.01717438,0.016261749,0.015685555,0.055272903,0.012027968,0.029630547,0.07522858,0.5042519
ENSG00000154781,0.33920744,0.19400126,0.10404472,0.046693217,0.07550477,0.09662678,0.056854956,0.071618475,0.13109553,0.05684203,0.0347599
ENSG00000154783,0.00053530274,0.0063307844,0.08276534,0.6146351,0.22779272,0.011592096,0.00052566064,0.09230473,0.039180916,0.009624102,0.06304834
ENSG00000225733,0.0005321811,0.116918586,0.12458599,0.07095187,0.07241055,0.054843023,0.05479048,0.062640645,0.08680389,0.05452515,0.07089669
ENSG00000177463,0.31362563,0.6499699,0.47134954,0.24741784,0.29364094,0.28272864,0.2810702,0.27161247,0.2156632,0.2056526,0.26082718
ENSG00000131368,0.0005365138,0.87446004,0.21123405,0.062930286,0.11387159,0.05485292,0.050034333,0.08361888,0.10363716,0.114715956,0.12747648
ENSG00000131381,0.5092755,0.22542502,0.28764185,0.05893495,0.09764383,0.087296486,0.2163689,0.10652122,0.072061114,0.04936767,0.10750501
ENSG00000131375,1.1247314,1.7354211,0.6270596,0.29482284,0.4314706,0.31269863,0.36807767,0.38430998,0.39368933,0.24534859,0.36445484
ENSG00000224660,0.34379068,0.098943524,0.037906907,0.016590416,0.042751502,0.030653607,0.12881738,0.020648677,0.030618427,0.012492223,0.037295848
ENSG00000131370,0.7048027,0.115905486,0.7584354,0.17137237,0.37335262,0.1783625,0.34568498,0.569964,0.42510122,0.021832177,0.12681636
ENSG00000206562,0.0005274761,0.21754718,0.10279545,0.03677499,0.06532657,0.035699494,0.1525019,0.0844199,0.05676805,0.06931188,0.10076312
ENSG00000144597,0.00053775427,0.07292236,0.10693384,0.017518431,0.026923103,0.051958553,0.00052976183,0.04766125,0.02400991,0.0111250235,0.00052431726
ENSG00000206561,0.348947,0.5822264,0.061865956,0.030396039,0.06692433,0.12040331,0.00054915104,0.033572137,0.043079074,0.029096818,0.120822854
ENSG00000131373,0.8736484,0.26061103,0.21616317,0.078220665,0.10544221,0.06857817,0.000540217,0.07594788,0.064624816,0.06171755,0.15939154
ENSG00000169814,0.32658562,0.48643067,0.31373635,0.10364353,0.10092806,0.12735535,0.30470672,0.11355348,0.113320254,0.052139625,0.04107
ENSG00000206560,0.65487516,1.3046193,0.5972976,0.20657974,0.21568786,0.4019874,0.8594877,0.19160286,0.35287747,0.11823653,0.28984708
ENSG00000287042,0.00052118907,0.18974936,0.037665844,0.009117666,0.016160265,0.038323134,0.0005338451,0.004708458,0.063630044,0.0025201351,0.03526432
ENSG00000131386,0.35227025,0.010318702,0.00052987045,0.08017265,0.02658323,0.00051600917,0.00052693667,0.004059721,0.12323544,0.0019471734,0.0005337083
ENSG00000154813,0.00053961755,0.049447574,0.00053774536,0.013367239,0.019064981,0.00052119297,0.0005398148,0.021712784,0.022865966,0.009639461,0.0005163932
ENSG00000154814,0.31094578,0.7463548,0.261809,0.27927414,0.15970977,0.8368964,0.40048194,0.13960595,0.1301175,0.079279765,0.12597926
ENSG00000131378,0.8341623,0.21255097,0.5859536,1.7162219,0.5957589,0.5529745,0.72768015,0.3780234,0.19066133,0.44752708,0.20776187
ENSG00000154822,0.6518776,8.677843,1.8791554,0.7820587,0.75839496,1.163978,0.92085093,1.4699608,0.60243714,0.61575514,0.65900326
ENSG00000285731,0.00054214423,0.20225853,0.10098883,0.019760622,0.034130663,0.029790737,0.00052755774,0.03222577,0.06412398,0.022267926,0.00053862703
ENSG00000131374,1.4240044,4.7997665,3.0243964,1.3443607,1.664596,1.2752382,1.1713257,2.2783523,0.96416265,1.1216886,1.1216413
ENSG00000274840,0.0005434147,0.0040169596,0.0005306956,0.0011162017,0.000951217,0.0005287692,0.0005328857,0.00048211304,0.000522133,0.0004965159,0.0005249824
ENSG00000182568,0.317763,0.28853536,0.084604844,0.02658695,0.029049339,0.109883115,0.11822635,0.06349613,0.023237739,0.021870397,0.045799
ENSG00000228956,0.0005339027,0.03180829,0.042172395,0.0012852818,0.0021546273,0.27884036,0.21508257,0.04047304,0.00052283367,0.0045203734,0.018549705
ENSG00000183960,0.0005429016,0.003915896,0.041890167,0.010751857,0.01158119,0.0005324338,0.06188487,0.005222971,0.5462873,0.0047639324,0.019292545
ENSG00000287069,0.0005371959,0.009388057,0.0005326462,0.03809024,0.0053104768,0.0123055875,0.060206138,0.013395507,0.07229343,0.0020852787,0.00053801335
ENSG00000163576,0.00053052476,0.006340413,0.0005179933,0.0048573003,0.011347926,0.00053168426,0.0005368639,0.013536211,0.041118287,0.009093886,0.0005240796
ENSG00000144566,0.8253812,0.50800234,0.17526747,0.20805569,0.25126618,0.3260235,0.2748248,0.2597018,0.16303062,0.14576888,0.21076635
ENSG00000114166,0.8185944,1.0448489,0.6767727,0.2688739,0.19317879,1.0777792,0.4587933,0.23955232,0.34437257,0.12708013,0.16519497
ENSG00000231304,0.0005366153,0.22602479,0.12739469,0.26314753,0.16602768,0.27863166,0.11926383,0.10650735,0.15847869,0.105222434,0.11786968
ENSG00000151789,0.00052957627,1.2984055,0.16772987,1.2805287,0.7766567,0.17447281,0.24076986,0.088834055,0.18393242,0.9739266,1.3829019
ENSG00000182247,6.0974336,5.5064116,2.375246,0.67109585,2.3908792,0.49902427,1.2065966,2.2095425,1.0721146,1.6118925,1.4838762
ENSG00000170142,0.9761987,1.1165097,0.9420318,0.39777464,0.5378659,0.29017073,0.72686094,0.4694796,0.23781076,0.5329912,0.6163286
ENSG00000197885,0.0005380917,0.1451071,0.12779345,0.021040738,0.06007145,0.020510776,0.083510354,0.023711622,0.030978605,0.05712213,0.07520738
ENSG00000174748,0.3342018,0.16349165,0.34275743,0.21600057,0.18367948,0.16535795,0.14092547,0.14790797,0.20798308,0.20445332,0.19604413
ENSG00000174738,0.0005375173,0.55094427,0.12605968,0.11285241,0.2233124,0.21742254,0.11721461,0.16475733,0.20117883,0.22066161,0.1615224
ENSG00000151090,1.1704991,4.918893,1.1198739,0.30947185,0.57876664,0.22351837,0.8187003,0.91455895,0.20841682,0.29014847,0.39874697
ENSG00000077092,1.6157811,1.7082825,0.12798434,0.20768902,0.17458715,0.060212985,0.08665538,0.055902228,0.14320603,0.18507938,0.2096919
ENSG00000077097,0.8275445,1.1855038,0.33069354,0.24616925,0.3137387,0.3610542,0.30707043,0.26855856,0.20034778,0.2484462,0.28017846
ENSG00000151092,0.49782678,0.712799,0.394707,0.16362306,0.21788177,0.22754474,0.34265894,0.2481201,0.13001254,0.11954185,0.198326
ENSG00000151093,0.0005363721,0.056829758,0.061291646,0.0061684083,0.014553939,0.017890366,0.0005425002,0.01213331,0.016947879,0.013225084,0.027458008
ENSG00000163491,0.5074057,2.1117182,0.12250057,0.06466653,0.13089792,0.13564542,0.11448473,0.099929,0.095808886,0.10659078,0.10275978
ENSG00000033867,1.121481,0.44011799,1.1077055,0.18124059,0.8953447,0.44355938,0.46815106,0.85138774,0.14624712,0.20754117,0.45123062
ENSG00000163508,0.00053169986,0.00028987133,0.0005344888,0.0004408646,0.00064498547,0.15365292,0.0005342468,0.0005056828,0.00052850903,0.0026062564,0.000547005
ENSG00000225548,0.00054141844,0.00076701585,0.0005378348,0.0011389329,0.0045457934,0.00053008454,0.0005327966,0.000501727,0.0005289177,0.0024031398,0.029842691
ENSG00000235493,0.0005402609,0.0018484992,0.04257326,0.0010331452,0.036906224,0.036054887,0.00053228904,0.0029238986,0.0005367393,0.00299407,0.041121792
ENSG00000187118,0.3192589,1.0037762,0.45827112,0.18575443,0.27972353,0.30971023,0.5247388,0.26530686,0.1973726,0.23168783,0.32481107
ENSG00000163512,0.6737093,0.27440292,0.28089067,0.09377177,0.22428922,0.06252606,0.053862665,0.19885276,0.098447375,0.14362875,0.16649583
ENSG00000206559,0.32931405,0.5877513,0.12808087,0.06438513,0.25021797,0.07220521,0.15230638,0.16327824,0.22309606,0.0906139,0.12669638
ENSG00000144642,5.94293,7.346497,1.1137052,3.1098452,7.9614954,1.0100247,0.7611743,0.68936634,2.6767116,6.270444,5.0161176
ENSG00000235904,0.0005419878,0.21663395,0.035859667,0.037016816,0.116225794,0.01015393,0.056465,0.00899843,0.100850806,0.12491281,0.08632965
ENSG00000203506,0.533398,0.52914965,0.101702385,0.18132512,0.515477,0.026673013,0.05455506,0.013643617,0.1297989,0.450733,0.29044768
ENSG00000163513,2.3148582,1.6900212,1.1114472,0.865306,1.2684009,0.65239084,0.88181674,0.87136257,1.3569912,0.5013751,0.45110708
ENSG00000144644,0.0005376892,0.038754664,0.11464792,0.0013233074,0.0011431657,0.0005325595,0.0005299342,0.0060450747,0.0005284878,0.0019954855,0.0005308204
ENSG00000163527,0.5057728,0.97243536,0.6808427,0.21351594,0.3193322,0.35765606,0.24191855,0.39975238,0.25486168,0.21190171,0.16473298
ENSG00000144645,0.0005345826,0.25413233,0.24536914,0.2259059,0.2137261,0.07539588,0.15033434,0.0947617,0.29545236,0.38707933,0.28663403
ENSG00000152642,0.3114823,1.1897423,0.12115657,0.081462786,0.055101503,0.1663444,0.05357262,0.0806066,0.081510946,0.07555377,0.09498604
ENSG00000170293,0.0005320207,0.044904973,0.10369326,0.6754785,0.20100787,0.08562981,0.21782427,0.022638233,0.06461842,0.14893855,0.06410329
ENSG00000153551,0.34494996,0.05884953,0.8043893,0.12450258,0.1637261,0.27103788,0.28157595,0.73628193,0.13406374,0.07265152,0.07524885
ENSG00000091317,0.0005231933,0.11172526,0.24645151,0.083737314,0.09337374,0.08765458,0.18505885,0.20151097,0.100242466,0.055959083,0.07734115
ENSG00000144635,0.0005376996,0.46162996,0.40759325,0.12439911,0.16370545,0.09129589,0.34597674,0.17694643,0.09145609,0.1026194,0.15820579
ENSG00000182973,0.000537303,0.4225512,0.45882586,0.12656546,0.21899207,0.13685292,0.20918372,0.1883829,0.18132195,0.15802968,0.14439318
ENSG00000183813,0.00053362624,0.00037300793,0.000528819,0.00046019486,0.0004081692,0.0637549,0.0005325277,0.0031993203,0.0005186153,0.0005081346,0.0005352243
ENSG00000170266,0.32329965,0.43458414,0.12545076,0.09190552,0.12791042,0.200829,0.27301553,0.27368954,0.09921013,0.09506192,0.12517317
ENSG00000170275,0.5035803,0.11802708,0.17463852,0.038126428,0.10211414,0.030163938,0.1574317,0.0881713,0.051690355,0.07550108,0.122560136
ENSG00000173705,0.00053349306,0.0055027367,0.00052772433,0.0004486194,0.0009501163,0.00052613224,0.00053543854,0.0038271984,0.00053061364,0.0030983137,0.15851274
ENSG00000153558,0.32936665,0.5359368,0.08097994,0.058391556,0.20796815,0.032335382,0.00053358136,0.035268724,0.120278955,0.03117079,0.20095758
ENSG00000153560,0.33070862,0.3749839,0.46351853,0.13785225,0.17398949,0.13969731,0.08634684,0.16857217,0.049788773,0.08952841,0.15675406
ENSG00000163539,0.7976875,3.059702,0.94724053,0.483713,0.86242145,0.60029,0.8255703,0.8296556,1.0945057,0.59380096,0.762
ENSG00000170248,1.110268,0.95558935,0.4291152,0.35006344,0.41915712,0.264601,0.6234239,0.5424778,0.34823278,0.1958606,0.26948047
ENSG00000144681,0.00052606926,0.0012194684,0.116241984,0.002472647,0.0011688414,0.020850303,0.000537725,0.0022777002,0.00053198676,0.31396663,0.21805432
ENSG00000168016,0.32434475,0.32013455,0.31375182,0.1357536,0.2742547,0.22043729,0.18418235,0.17343055,0.042771477,0.070385784,0.13527909
ENSG00000178567,0.0005293556,1.1813546,0.2640677,0.12456105,0.18241651,0.11938939,0.11784936,0.14391223,0.15138985,0.15734051,0.15069112
ENSG00000076242,0.0005326397,0.72155434,0.23936318,0.08901974,0.14362845,0.111989975,0.085152365,0.12157415,0.1349599,0.10572783,0.105736226
ENSG00000093167,0.81604403,7.1094904,1.262925,0.73556143,0.70527804,0.6716791,0.6880478,0.71651065,0.69097656,0.7510721,0.7418823
ENSG00000144674,2.467293,5.308904,1.4716117,0.74124664,1.0898173,0.79537666,1.2410505,1.6337385,0.79464734,0.67357033,0.91990626
ENSG00000198590,0.0005473511,0.08007375,0.06377025,0.024624173,0.04308094,0.030744404,0.12700477,0.038034525,0.022786655,0.017758057,0.056319483
ENSG00000144668,0.51318866,4.0510793,0.94724697,1.4204576,0.31908843,0.30899176,1.0580304,0.7380148,0.24078919,0.20112196,0.32798338
ENSG00000235257,0.0005300602,1.0132859,0.4043037,0.30185577,0.22844285,0.05225472,0.27462766,0.14945278,0.10784888,0.060788453,0.23776297
ENSG00000144677,0.0005366708,0.86101365,0.43542758,0.22894594,0.5169515,0.021632241,0.1758236,0.20518795,0.55873156,0.17263223,0.5482967
ENSG00000060971,0.00052733114,0.244971,0.15195525,0.03158537,0.033813167,0.041130267,0.056023713,0.08220525,0.015357584,0.021774197,0.045271855
ENSG00000172939,0.5047304,0.5961194,0.55278456,0.16175207,0.16353053,0.097234875,0.14857529,0.31458098,0.17199135,0.1250827,0.18558821
ENSG00000093217,1.0302589,0.033208795,0.22940521,0.019033985,0.08382896,0.017192125,0.088760115,0.071079865,0.060318824,0.032104276,0.055475246
ENSG00000114739,0.0005362859,0.09873812,0.00053505396,0.035948507,0.02599399,0.016951764,0.00054743735,0.041439142,0.05263314,0.05623646,0.027049122
ENSG00000157036,0.00053439976,1.17711,0.18916948,0.1274378,0.13798718,0.1172812,0.08493174,0.12682532,0.16939059,0.11601793,0.18476635
ENSG00000183873,0.65818214,3.9477355,0.03634273,0.105399735,0.097102314,0.110344246,0.2088722,0.11225764,0.14926343,0.10657718,0.0721629
ENSG00000185313,0.0005291005,0.0027618734,0.00053582375,0.031759996,0.0006688802,0.0005272642,0.00054624927,0.00225827,0.0005370114,0.0023836137,0.0005325444
ENSG00000168356,0.0005321332,0.01868764,0.00052315515,0.002998476,0.0019917227,0.011683948,0.0005398948,0.004055118,0.0005358777,0.0040098364,0.017761948
ENSG00000114742,0.32367307,0.30241752,0.10417779,0.09363801,0.105848595,0.12031409,0.15332337,0.09571292,0.10779941,0.0946764,0.07316772
ENSG00000114745,0.0005465572,0.14196701,0.108493075,0.045224585,0.049212143,0.01534794,0.0005371097,0.054680083,0.023190547,0.020852368,0.03643006
ENSG00000168026,0.0005243494,0.04231695,0.06204002,0.023023723,0.019344235,0.00052576256,0.059773285,0.04525075,0.031194229,0.007341297,0.037066083
ENSG00000144655,0.33640757,0.03705279,0.035744205,0.039320607,0.047149543,0.013868275,0.00053008384,0.016958984,0.024742927,0.034593374,0.08789167
ENSG00000168334,0.33363757,0.630307,0.03315585,0.042540878,0.031499125,0.055725086,0.054592706,0.035806805,0.042342406,0.031092005,0.055930648
ENSG00000144659,0.000535842,0.08489323,0.00053058495,0.01000987,0.016089063,0.053167596,0.00055061805,0.011252031,0.029175282,0.0077152485,0.025671424
ENSG00000168028,1.0191905,0.21796972,0.43141282,0.18308727,0.16158652,0.19509281,0.17836265,0.1924434,0.1716142,0.15379463,0.15402731
ENSG00000170011,0.5438867,0.372709,0.22184826,0.6274655,0.042144593,0.018260637,0.00054475665,0.01634889,0.18275468,0.027923722,0.04262852
ENSG00000280739,0.48750585,1.6909237,0.2514695,0.23807757,0.17732792,0.09657216,0.36586207,0.116369836,0.17386624,0.13348661,0.10313419
ENSG00000114784,0.31978795,0.9520136,0.21194746,0.09663459,0.09228284,0.11023287,0.11700699,0.07983302,0.15773654,0.07243677,0.10891817
ENSG00000223797,0.00053286034,0.40101716,0.14758281,0.038401686,0.090090536,0.029262066,0.08232697,0.05419887,0.07997817,0.04990103,0.11878821
ENSG00000168032,0.0005440217,0.06645089,0.0005348336,0.0032098687,0.012643068,0.015465859,0.00052002317,0.002549341,0.025732074,0.0030322482,0.04987915
ENSG00000188846,0.3328539,0.17639337,0.17029881,0.18824948,0.17949606,0.15464354,0.084623136,0.13249637,0.19586398,0.18421592,0.25125656
